code,Station,Latitude,Longitude,is_junction
JHS,JHANSI JN,25.443585,78.552985,TRUE
KRQ,KARARI,25.5308,78.509084,FALSE
DAA,DATIA,25.64107,78.456356,FALSE
SOR,SONAGIR,25.730668,78.409099,FALSE
KTRA,KOTRA,25.811254,78.381661,FALSE
DBA,DABRA,25.881197,78.331015,FALSE
SMTL,SIMARIATAL,25.92199561,78.30425957,FALSE
AEH,ANANT PAITH,25.9553895,78.27613209,FALSE
FRH,Farhatnagar,27.081164,80.143212,FALSE
GATD,Gautamdhara,23.34988098,85.63299457,FALSE
GEG,Gir Gadhara,20.906347,70.919246,FALSE
FLD,Phulad,25.623979,73.813118,FALSE
GADM,Ganga Dham,27.20976,81.930509,FALSE
DTR,Dhamtari,20.714515,81.550321,FALSE
DRW,DHAREWADA,23.960816,72.378575,FALSE
KZQ,KHIMEL,25.300189,73.279577,FALSE
HDU,HARDUA,23.91505422,80.28341274,FALSE
HDW,HALDWANI,29.215097,79.533732,FALSE
AKT,AKALTARA,22.029121,82.422049,FALSE
HBU,Halbarga,17.98847,77.298175,FALSE
GNH,GANGAKHER,18.973377,76.755511,FALSE
NIA,NAILA,22.022964,82.564589,FALSE
KMGE,KUMAHU,24.976944,83.946305,FALSE
SSG,SHIU SAGAR ROAD,24.999465,83.895453,FALSE
CPH,CHAMPA,22.034731,82.665149,FALSE
GPX,Gautampura Road,23.2008894,75.6819899,FALSE
RGQ,RAIGADH ROAD,23.596666,73.183592,FALSE
GS,GODHANESHWAR,22.68118,72.36834,FALSE
GLH,Gulaothi,28.582962,77.801799,FALSE
HNB,Hasanabad,22.570155,88.912953,FALSE
PUA,PULLA,16.809911,81.324846,FALSE
KKRM,KAIKORAM,16.815341,81.364219,FALSE
JER,JALESWAR,21.79749,87.220491,FALSE
FYZ,FAIZULLAPUR,25.869213,80.893347,FALSE
ED,ERODE JN,11.327682,77.725934,TRUE
HR,Harpalu,28.5690538,75.4910471,FALSE
RUB,RASULABAD,25.826999,80.977088,FALSE
SNIE,SATH NARAINI,25.795325,81.03942,FALSE
DUR,DESUR,15.754344,74.49801,FALSE
CNC,CHINCHLI,16.571697,74.855323,FALSE
MTB,MATLABPUR,28.989821,78.656727,FALSE
KNT,KANTH,29.059768,78.621471,FALSE
MWE,MEWA NAWADA,29.118385,78.613167,FALSE
SEO,SEOHARA,29.204807,78.580977,FALSE
CAJ,CHAKRAJ MAL,29.249784,78.536047,FALSE
DPR,DHAMPUR,29.305446,78.501588,FALSE
HBW,HABIBWALA,29.349034,78.478973,FALSE
GKD,GADHAKDA,21.237962,71.381719,FALSE
PNI,PURAINI,29.388929,78.445574,FALSE
NGG,NAGINA,29.437919,78.424119,FALSE
BEK,BUNDKI,29.522577,78.3932854,FALSE
GYN,GYANPUR ROAD,25.28014401,82.42728836,FALSE
MSDR,MURSHADPUR,29.57239523,78.37564569,FALSE
NBD,NAJIBABAD JN,29.60354,78.335733,TRUE
FZL,FAZALPUR,29.59374102,78.27795372,FALSE
CNK,CHANDOK,29.576786,78.152782,FALSE
BLW,BALAWALI,29.6274345,78.1124328,FALSE
RSI,RAISI,29.6928321,78.06643355,FALSE
AAR,ADESAR,23.5529784,70.9720505,FALSE
HRR,HARIHAR,14.515431,75.812314,FALSE
GVA,Ganguwada,18.66763705,84.1072235,FALSE
GUX,Gurhi,21.629554,76.580745,FALSE
HMH,HANUMANGARH JN,29.614904,74.297633,TRUE
AAM,Angadippuram,10.979489,76.207343,FALSE
PHR,PHILLAUR JN,31.016907,75.785761,TRUE
LDW,LADHOWAL,31.016957,75.785811,FALSE
LDH,LUDHIANA JN,30.912367,75.847873,TRUE
BHOI,DHANDARIKALAN BLOCK HUT,30.894741,75.87188,FALSE
HKR,Kiwar Khed,21.186952,76.8767,FALSE
DDL,DHANDARI KALAN,30.874477,75.909491,FALSE
SNL,SANAHWAL,30.837436,75.9795,FALSE
DOA,DORAHA,30.804137,76.043303,FALSE
JSPN,JASPALON,30.78473759,76.08015227,FALSE
CHA,CHAWAPALL,30.75946257,76.12746498,FALSE
KNN,KHANNA,30.707973,76.225134,FALSE
GVG,GOVINDGARH,30.66948343,76.29707391,FALSE
SIR,SIRHIND JN,30.624222,76.383194,TRUE
SDY,SADHOO GARH,30.5828632,76.4484726,FALSE
SBJ,SARAI BANJARA,30.538386,76.515682,FALSE
RPJ,RAJPURA JN,30.48645895,76.59402019,TRUE
SMU,SAMBHU,30.42902747,76.68414367,FALSE
CDL,CHODIALA,29.896398,77.738546,FALSE
IQB,IQBALPUR,29.875114,77.803799,FALSE
RK,ROORKEE,29.851671,77.87417,FALSE
DNRA,DHANDHERA,29.84340298,77.9019228,FALSE
DSNI,DAUSNI,29.784745,77.979636,FALSE
CPT,CHANNAPATNA,12.659673,77.203824,FALSE
KGF,KATHGHAR,28.826066,78.796689,FALSE
DLP,DALPATPUR,28.820438,78.877187,FALSE
MPH,MUNDHA PANDE,28.800367,78.939038,FALSE
RMU,RAMPUR,28.778863,79.023419,FALSE
SAR,SHAHZAD NAGAR,28.750033,79.052147,FALSE
DAM,DHAMORA,28.707129,79.087745,FALSE
AABH,AMBIKA BHAWANI HALT,25.75143367,84.96900335,FALSE
DGA,DIGHWARA,25.743938,85.003168,FALSE
STLR,SITALPUR,25.76874,85.036638,FALSE
JDR,JIWDHARA,26.581722,84.906874,FALSE
AWP,AGHWANPUR,28.939542,78.702865,FALSE
KIA,KHARI AMRAPUR,23.390711,72.913948,FALSE
IMR,IBRAHIMPUR,16.802926,75.719362,FALSE
JND,JUNAGADH JN,21.530606,70.457612,TRUE
JA,JALIYA,21.81635691,71.632491,FALSE
IDP,INDUPALLI,16.479094,80.877069,FALSE
DBL,DODBELE,13.216441,77.351193,FALSE
KVD,KHURMABAD ROAD,25.021489,83.848303,FALSE
JBO,Jamadobu,23.715139,86.410031,FALSE
KTQ,KUDRA,25.048552,83.793371,FALSE
PSE,PUSAULI,25.097235,83.72151,FALSE
STPT,SITAMPET,16.797409,81.211206,FALSE
JHBN,JHAMATPUR BAHARAN,23.749987,88.098669,FALSE
UBC,AMBALA CITY,30.378497,76.763996,FALSE
JIT,JIRAT,23.098255,88.461461,FALSE
BMD,BHIMADOLU,16.80848173,81.26109679,FALSE
JDD,Jerthi Dadhia,27.731618,75.20107747,FALSE
LXD,LAKSHANNATH ROAD,21.842011,87.250953,FALSE
JGJN,JUGIJAN,26.028001,92.81771,FALSE
JMI,JAMGURI,26.38770715,93.96044797,FALSE
CSM,CANSAULIM,15.344532,73.897226,FALSE
BPW,BURHPURA,25.211179,78.42955,FALSE
IDM,Indemau,26.318344,80.767021,FALSE
KSR,KASTURI,27.139983,81.728838,FALSE
MIR,MAIJAPUR,27.141734,81.773788,FALSE
JNO,Junnor Deo,22.191279,78.592052,FALSE
GDK,GONDA KACHAHRI,27.14022722,81.93402688,FALSE
BRCK,BARUACHAK,27.122672,82.055181,FALSE
JOL,Jogal,21.696442,86.882714,FALSE
ICL,Ichauli,25.520955,80.178833,FALSE
MOTG,MOTIGANJ,27.101387,82.103635,FALSE
JLHI,JHILAHI,27.07260404,82.17287786,FALSE
KAU,Kachna,25.63373832,88.02464254,FALSE
BBHL,Bela Bela,26.13719237,81.24875968,FALSE
JOA,JANWAL,18.55964,76.755147,FALSE
JADR,Jadar,23.745814,72.952369,FALSE
JJW,Jojwa,22.253213,73.642431,FALSE
MUR,MANKAPUR JN,27.039058,82.227648,TRUE
LKNR,LAKHPAT NAGAR,27.02762579,82.27758879,FALSE
MSW,MASKANWA,27.00137923,82.3597396,FALSE
ANU,ANANGUR,11.39694,77.820053,FALSE
POE,Pawapuri Road Halt,25.160225,85.512918,FALSE
SNC,S NARAYAN CHPLA,26.9810021,82.39616599,FALSE
HSB,Hasanbazar Halt,25.26658231,84.34929578,FALSE
BNGY,BAHMAN JYOTIA,26.96626378,82.427355,FALSE
PATI,PARSA TEWARI,26.95565,82.452155,FALSE
JI,JHUSI,25.431145,81.916644,FALSE
GOVR,GOVINDNAGAR,26.864223,82.707468,FALSE
BST,BASTI,26.815678,82.770059,FALSE
ORW,ORWARA,26.802389,82.830311,FALSE
CRV,CHUREB,26.782155,82.977636,FALSE
MOW,MANANWALA,31.612827,74.966562,FALSE
JNL,JANDIALA,31.589979,75.054412,FALSE
TRA,TANGRA,31.576426,75.107232,FALSE
JSH,Jaswantgarh,27.668988,74.443968,FALSE
BTR,BUTARI,31.556444,75.183274,FALSE
BBKR,BABA BAKALARAYA,31.541835,75.238827,FALSE
BEAS,BEAS,31.5193738,75.2908085,FALSE
DIW,DHILWAN,31.498953,75.335011,FALSE
RYM,RAMIDI HALT,31.46595088,75.40784299,FALSE
JKI,Kauriaa Jungle,26.881072,83.299798,FALSE
HMR,HAMIRA,31.45628,75.432702,FALSE
KRE,KARTARPUR,31.432388,75.492544,FALSE
SRX,SURA NUSSI,31.380553,75.541964,FALSE
POM,Punthottam,10.93262802,79.65731229,FALSE
LOHA,Loha,28.006921,74.619424,FALSE
BBSL,BABA SODHAL NAGAR,31.35302035,75.56486813,FALSE
JUC,JALANDHAR CITY,31.331665,75.591499,FALSE
KBA,Kurabalakota,13.666284,78.485843,FALSE
JRC,JALANDHAR CANT,31.306235,75.632106,FALSE
ABE,Ambikeshwar,26.368567,77.963828,FALSE
CEU,CHIHERU,31.26269475,75.70669128,FALSE
MLIH,MAULI HALT,31.175,75.769234,FALSE
MAUL,MAULA ALI,31.17531,75.769544,FALSE
GRY,GORAYA,31.129722,75.774193,FALSE
JTO,Jutogh,31.100734,77.122043,FALSE
JPS,Jamalpur Shaikhan,29.699949,75.857438,FALSE
BTTN,BHATIAN,31.071444,75.780007,FALSE
PPDA,PANCHPATIA DEORIA HALT,25.76873066,84.93612938,FALSE
KHBV,KHARBAO,19.297247,72.983444,FALSE
KEV,KELA DEVI,27.015612,77.329069,FALSE
KDE,KORADACHERI,10.771022,79.490035,FALSE
SHGN,SHRI GHASINAGAR,27.08651484,76.62680541,FALSE
QGT,KOLAGHAT,22.43433092,87.87965366,FALSE
BW,BIWAI,27.11062304,76.69609247,FALSE
KHM,KUSMHI,26.72824,83.453837,FALSE
NYN,NAINI,25.393138,81.860042,FALSE
CTHR,CHITAHRA,24.862627,80.842854,FALSE
STA,SATNA,24.568619,80.827717,FALSE
KALS,KALAS HALT,15.08644671,75.3899777,FALSE
KLPM,KAILASAPURAM,8.847387005,77.9946102,FALSE
KHNP,Khanapur Deccan,17.942175,77.382161,FALSE
KBSH,Krishna Ballabh,24.255819,86.482965,FALSE
KEMA,KUKMA,23.217031,69.766265,FALSE
KKDI,Karaikkudi Junction,10.068518,78.793315,TRUE
JXN,JIRONA,19.407451,77.951395,FALSE
KJZ,KARONJI,23.282475,82.923013,FALSE
KDZ,Kandaghat,30.965544,77.106996,FALSE
NPB,Nagapattinam Beach,10.764487,79.848443,FALSE
MNU,MUNDIKOTA,21.372513,79.834833,FALSE
JWN,Jiwa Arain,30.673761,74.355654,FALSE
KWN,KACHEWANI,21.43031,79.981657,FALSE
AGN,AMGAON,21.36129286,80.3746491,FALSE
DURG,DURG,21.200327,81.291837,FALSE
KPNA,KAPAN,22.026018,82.494827,FALSE
KDTR,KIRODIMALNAGAR,21.926994,83.332507,FALSE
MTGE,MUTHANI,25.173237,83.619143,FALSE
SPF,STUARTPURAM,15.868003,80.406913,FALSE
EE,ELURU,16.717816,81.119762,FALSE
DEL,DENDULURU,16.781406,81.180472,FALSE
AGV,ANGUA,21.892582,87.269923,FALSE
DNT,DANTAN,21.930376,87.284055,FALSE
KHTN,Khutauna,26.494365,86.397414,FALSE
BBU,BHABUA ROAD,25.173007,83.618913,FALSE
KJC,Kasganj City,27.814972,78.658063,FALSE
DGO,DURGAUTI,25.207897,83.539684,FALSE
MVPM,MAVELIPALAIYAM,11.48091401,77.89921205,FALSE
SGE,SANKARIDURG,11.445732,77.870439,FALSE
DCX,DHANICHHA,25.2271654,83.49083723,FALSE
KID,KHAIRAR JN,25.451955,80.236073,TRUE
KHOH,KHOH,25.209491,80.979976,FALSE
KLI,Kauli,30.418388,76.519879,FALSE
KLAR,KULPAHAR,25.29552,79.63751,FALSE
KMS,KARAMNASA,25.239738,83.430892,FALSE
KHBJ,KHANNA BANJARI,23.897087,80.822716,FALSE
SYJ,SAIDRAJA,25.253531,83.35118,FALSE
GAQ,GANJ KHAWAJA,25.273922,83.184363,FALSE
FOCM,FLYOVER CABIN MUGHALSARAI,25.289359,83.172391,FALSE
KCT,Kirakat,25.645355,82.924798,FALSE
KLD,KHALILABAD,26.77453,83.055073,FALSE
MHH,MAGHAR,26.750013,83.133741,FALSE
SIPR,SIHAPAR,26.75790323,83.16487228,FALSE
SWA,SAHJANWA,26.763075,83.2147,FALSE
MWH,MALWAN,26.017246,80.685594,FALSE
JTB,JAGATBELA,26.772224,83.278505,FALSE
KJS,Krishnarajasagar,12.401426,76.567029,FALSE
KLK,Kalka,30.837667,76.931759,FALSE
KKS,KURASTI KALAN,25.955085,80.752455,FALSE
FTP,FATEHPUR,25.917489,80.801869,FALSE
DMG,DOMINGARH,26.765251,83.341993,FALSE
BTK,BANKATA,26.265917,84.09492,FALSE
KKL,KALA BAKRA,31.47518121,75.6303478,FALSE
BAGL,BARAGOPAL,25.765088,84.906765,FALSE
ATNR,AWATAR NAGAR,25.764396,84.956774,FALSE
KHKT,KHOTKHOTI,25.952483,93.754761,FALSE
ARI,ANTRI,26.03523372,78.22669945,FALSE
KDPS,KADIPUR SANI HA,27.862753,80.779037,FALSE
KITN,KHIRI TOWN,27.902944,80.788481,FALSE
MNF,MANDA ROAD,25.162718,82.236678,FALSE
MZP,MIRZAPUR,25.13435,82.569869,FALSE
JHG,JHINGURA,25.12447467,82.65134645,FALSE
PRE,PAHARA,25.11978426,82.72478169,FALSE
DAP,DAGMAGPUR,25.098881,82.800991,FALSE
CAR,CHUNAR,25.103351,82.874703,FALSE
KYT,KAILAHAT,25.155223,82.947581,FALSE
ARW,AHRAURA ROAD,25.19650072,83.01888346,FALSE
JEP,JEONATHPUR,25.23139812,83.06189545,FALSE
NEWC,NEW WEST CABIN,25.27379,83.10921,FALSE
PRKD,POWERKHEDA,22.673479,77.747363,FALSE
ITKL,ITAYAKALAN,23.049837,77.5462,FALSE
KOZ,KOSMA,27.156663,78.837282,FALSE
MDDP,MANDI DIP,23.093747,77.511077,FALSE
KTM,KUTRALAM,11.069825,79.557389,FALSE
NGN,NANDGAON,20.307616,74.659526,FALSE
KTX,KATAKHAL JN,24.83436,92.627067,TRUE
KRBA,Korba,22.337584,82.713013,FALSE
ET,ITARSI JN,22.608258,77.767128,TRUE
KSAR,KUDALA SANGAM,16.306774,75.891059,FALSE
KIAT,KYATSANDRA,13.31619639,77.14811271,FALSE
KSPR,KASHIPURA SARAR,22.120086,73.145838,FALSE
CNT,CONTAI ROAD,22.078584,87.33984,FALSE
KRMD,Kuarmunda,22.286675,84.789851,FALSE
GEA,GHATERA,23.8293873,79.6733909,FALSE
KQD,KHAIRATABAD DCN,17.414221,78.46165,FALSE
MHUL,Mehuwala Halt,29.411154,75.314968,FALSE
ORKI,ORKI,30.091597,73.891318,FALSE
HYA,HADIAYA,30.337054,75.477006,FALSE
MLQ,Malkera Junction,23.779733,86.296949,TRUE
KOHR,Kohir Deccan,17.608886,77.711977,FALSE
HMQ,HIMMATPURA,29.750497,75.860597,FALSE
NBKH,NABA GRAM KANKU,23.661572,88.10026,FALSE
ABKA,AMBIKA KALNA,23.211377,88.353984,FALSE
KMAE,KHAMARGACHHI,23.054229,88.44421,FALSE
IPPM,IPURUPALEM,15.851913,80.385122,FALSE
KNNK,Kanina Khas,28.321249,76.300375,FALSE
NZD,NUZVID,16.649931,80.961528,FALSE
KNH,Konch,25.99510551,79.15770702,FALSE
VAT,VATLUR,16.69451,81.044473,FALSE
HOJ,HAMITONGANJ,26.688907,89.416841,FALSE
KMKD,KHAMKHED,20.904161,76.122339,FALSE
NSI,NIKURSINI,22.004654,87.306186,FALSE
KTKL,KOTLI KALAN,30.04110224,75.29755056,FALSE
JSRD,Jhankad Sarala Road,20.290186,86.304284,FALSE
DPT,Dalpat Singhpur,29.929458,73.524416,FALSE
BLDA,BELDA,22.07144398,87.33691374,FALSE
MAKR,MALKHERI,24.169924,78.223009,FALSE
DC,MAGUDANCHAVADI,11.55092,77.987264,FALSE
BJQ,BAGHORA,24.1358767,78.2603362,FALSE
KYE,KHURAI,24.051525,78.331128,FALSE
SMRR,SUMRERI,24.006945,78.399411,FALSE
KOY,KHEROL,23.310434,72.934133,FALSE
JLM,JALIYA MATH,23.227583,72.877596,FALSE
JRK,JERUWA KHERA,23.973745,78.478729,FALSE
CV,KAVERI,11.351027,77.760945,FALSE
ISH,ISARWARA,23.927214,78.548987,FALSE
NOI,NARIAOLI,23.89567,78.604147,FALSE
KSI,Kosli,28.411947,76.464704,FALSE
RTZ,RATONA,23.83539,78.685372,FALSE
SGO,SAUGOR,23.84735,78.74292,FALSE
KUV,Kundara,8.960373,76.678549,FALSE
DEC,DELHI CANTT,28.613534,77.116577,FALSE
MKRN,MAKRONIA,23.86705,78.808077,FALSE
LDA,LIDHORA KHURD,23.852972,78.872323,FALSE
KYX,KARHIYA BHADELI,23.858464,79.504563,FALSE
GTY,GOLA PATI,23.798776,79.738652,FALSE
SAO,SAGONI,23.81189615,79.81143897,FALSE
SYA,SALAIA,23.84607642,79.96911659,FALSE
KMLR,Kamalur,18.854521,81.276887,FALSE
MJGP,MAJHGAWAN PHATA,23.88313329,80.3474741,FALSE
KMZ,KATNI MURWARA,23.8343563,80.4014844,FALSE
KNPS,Kendposi,22.294845,85.732482,FALSE
BKO,BINDKI ROAD,26.116562,80.580557,FALSE
KSQ,KANSPUR GUGAULI,26.074302,80.625838,FALSE
NGTN,NAGOTHANE,18.539932,73.140769,FALSE
KNF,Khanudih,23.820218,86.192157,FALSE
AGD,AGASOD,24.234023,78.216912,FALSE
KOA,KARONDA,24.330273,78.265477,FALSE
MXS,MOHASA,24.378687,78.2889,FALSE
KORI,Khori,28.187268,76.498091,FALSE
DUA,DHAURA,24.44965,78.321791,FALSE
JLN,JAKHALAUN,24.547359,78.341911,FALSE
JRO,JIRON,24.608534,78.361937,FALSE
LAR,LALITPUR,24.688222,78.395791,FALSE
DWA,DAILWARA,24.78059,78.392945,FALSE
JHA,JAKHAURA,24.870821,78.400513,FALSE
GKB,GHATAKA VARANA,25.506883,76.160353,FALSE
LRD,LAR ROAD,26.21389,83.910183,FALSE
LHM,LEHRA MUHABBAT,30.236037,75.162817,FALSE
JL,JALGAON JN,21.018115,75.562875,TRUE
ARE,ARNETHA,25.38977848,76.01867417,FALSE
LBG,LIMBGAON,19.1764581,77.20613425,FALSE
KPTN,KESHORAI PATAN,25.324522,75.937733,FALSE
GNCN,GURLA N CABIN,25.29723039,75.904656,FALSE
HPR,HIRAPUR,20.42454023,74.93666,FALSE
GQLN,GURLA N,25.29360315,75.90029863,FALSE
MASK,MAISAR KHANA,30.099805,75.13917,FALSE
LKBL,LAKHABAWAL,22.409215,69.999514,FALSE
GQLW,GURLA W,25.29033018,75.8848308,FALSE
KZY,Kayalpattinam,8.566912,78.09973,FALSE
GQL,GURLA,25.270233,75.885268,FALSE
SNJL,SANJALI,21.57580912,72.98861337,FALSE
KURO,Korari,26.48788,80.529002,FALSE
KSB,KOSAMBA JN,21.464052,72.954598,TRUE
KCCN,KCCN,25.239081,75.879265,FALSE
KMNP,Kishan Manpura,27.299546,75.504945,FALSE
STN,SITARAMPUR,23.723864,86.896472,FALSE
TNW,THAPAR NAGAR,23.769198,86.70137,FALSE
MAI,MEHSI,26.354898,85.096319,FALSE
LMT,ALMATTI,16.3459,75.9005,FALSE
KXK,Kharkhauda,28.833445,77.739043,FALSE
LKDU,Lankalakoderu,16.534517,81.681244,FALSE
ABKP,AMBIKAPUR,23.137032,83.145109,FALSE
LM,LIMBDI,22.56604,71.789599,FALSE
LGO,LalgopalGanj,25.642195,81.630185,FALSE
CI,CHHAPRA KACHERI,25.785987,84.747095,FALSE
GJH,GOLDINGANJ,25.754174,84.827254,FALSE
LAP,Lohapur,24.302357,87.963719,FALSE
JAQ,JANDRAPETA,15.809517,80.333681,FALSE
CLX,CHIRALA,15.830755,80.353602,FALSE
VRVL,VIRAVALLI,16.615947,80.912201,FALSE
KUP,KUP,30.60073163,75.85284596,FALSE
LLJ,LalGanj,26.172392,80.973175,FALSE
CKB,CHAUTH KA BARWARA,26.051333,76.149053,FALSE
CRKR,CHAURAKHERI,24.567234,77.122019,FALSE
DXD,DIGOD,25.196344,76.015396,FALSE
KJME,KAJORAGRAM,23.615327,87.184665,FALSE
MAE,Matheran,18.989244,73.270911,FALSE
MADA,Maonda,27.809478,75.827673,FALSE
VRPD,VIRAPANDY ROAD,11.59699,78.074581,FALSE
KBN,KARBIGWAN,26.200502,80.502629,FALSE
AUNG,AUNG,26.16423,80.544495,FALSE
LNN,LONAND,18.040769,74.190477,FALSE
SLV,SANDALPUR,26.113488,78.196395,FALSE
STLI,SITHOULI,26.145594,78.187004,FALSE
GWL,GWALIOR JN,26.216483,78.182292,TRUE
RRU,RAYARU,26.307454,78.129864,FALSE
BAO,BANMOR,26.355565,78.0989272,FALSE
KXA,Kuanriya,25.130668,74.000153,FALSE
NUB,NURABAD,26.406044,78.078092,FALSE
SANK,SANK,26.43052,78.059751,FALSE
MRA,MORENA,26.500504,78.003442,FALSE
HET,HETAMPUR,26.611148,77.942969,FALSE
GHER,GHER,26.666953,77.950981,FALSE
DHO,DHAULPUR,26.697592,77.906049,FALSE
KZB,Kurumbur,8.585755,78.03964,FALSE
NCU,Nallacheruvu,14.020565,78.177734,FALSE
MIA,MANIA,26.805806,77.91965,FALSE
JJ,JAJAU,26.934561,77.936725,FALSE
BFP,BILOCHPURA AGRA,27.202619,77.987169,FALSE
LWS,LUKWASA,25.110195,77.590102,FALSE
RNKA,RUNKUTA,27.22285,77.897935,FALSE
TKEC,TUGLAKABAD EAST CABIN,28.547701,77.276461,FALSE
MALA,MALA,28.592851,79.916972,FALSE
MBO,Mairabari,26.450839,92.421058,FALSE
MAA,MAVAL,24.432277,72.70044,FALSE
KWI,KIVARLI,24.54050716,72.8424187,FALSE
SLBN,SALAI BANWA,24.42121336,83.00889544,FALSE
NKJ,NEW KATNI JN,23.81363704,80.42045394,TRUE
MMM,MANDAPAM,9.280516,79.157354,FALSE
MJHL,MAJADA HALT,28.461762,78.743209,FALSE
MLMG,MALLEMADUGU,17.32513819,80.16058821,FALSE
RTGN,RATANGAON,23.83657609,79.89251063,FALSE
PTHD,PATOHAN,23.91401651,80.19046729,FALSE
MLSU,MALSAILU,19.86804892,77.12323764,FALSE
ABS,ABOHAR,30.13938342,74.19568618,FALSE
MONJ,MONGLAJHORA,26.259236,89.963309,FALSE
MHO,MAHPUR,25.605166,83.246984,FALSE
GSPR,GOSALPUR,23.381806,80.059225,FALSE
MML,MADAN MAHAL,23.159475,79.920425,FALSE
MLP,MALLAPUR,15.672447,75.610219,FALSE
ABW,Abutara Halt,26.0707762,89.5868746,FALSE
VGL,VAGHLI,20.522649,75.074337,FALSE
MGB,Mudigubba,14.349934,77.994996,FALSE
MKSR,Mokalsar,25.62535022,72.51804452,FALSE
MYK,MAYAKONDA,14.284214,76.081381,FALSE
DKZ,DELHI KISHANGANJ,28.664732,77.201256,FALSE
MORA,MORAIYA,22.946834,72.454814,FALSE
KRZ,KHARAWAR,28.83154,76.681044,FALSE
MKDD,MUKUNDWADI HALT,19.859544,75.367553,FALSE
ABX,AMBARI,19.6893607,78.21668478,FALSE
BQT,BAKTAR NAGAR,23.589945,87.156899,FALSE
RNG,RANIGANJ,23.602851,87.11698,FALSE
NMC,NIMCHA,23.626716,87.090288,FALSE
KPK,KALIPAHARI,23.6652,87.01593,FALSE
ASNE,ASANSOL EAST,23.686432,86.991176,FALSE
ASN,ASANSOL JN,23.691441,86.975152,TRUE
BCQ,BARACHAK,23.706726,86.928133,FALSE
MIAL,Milaoli,26.296423,78.120963,FALSE
ZARP,ZARAP,15.94768,73.734105,FALSE
MGI,Manigachi,26.213719,86.146605,FALSE
MHN,Mahanadi,26.882301,88.318628,FALSE
MKRD,Machhakunda,18.566875,82.666955,FALSE
MHI,Manihari,25.34321547,87.61972501,FALSE
TOU,TELAPROLU,16.598822,80.890556,FALSE
MDKD,MADHUKUNDA,23.62663,86.869091,FALSE
PMPR,PAMPORE,26.24510008,80.48354242,FALSE
MRJ,MIRAJ JN,16.819946,74.638839,TRUE
BHA,BHANDAI,27.06906445,77.96680748,FALSE
MNWL,MANWAL,32.769105,75.132225,FALSE
AGC,AGRA CANTT,27.157992,77.990153,FALSE
RKM,RAJA KI MANDI,27.193811,77.996613,FALSE
KXM,KITHAM,27.253709,77.817054,FALSE
FHT,FARAH TOWN,27.318183,77.758086,FALSE
MDVL,MANDAVALLI,16.51880931,81.16074404,FALSE
FAR,FARAH,27.334474,77.743659,FALSE
CPLE,CHINPAI,23.839677,87.460637,FALSE
BAD,BAAD,27.3959406,77.68965184,FALSE
VRBD,VRINDABAN ROAD,27.555461,77.622835,FALSE
AJH,AJHAI,27.63615,77.558423,FALSE
CHJ,CHATA,27.711992,77.502978,FALSE
KSV,KOSI KALAN,27.788551,77.445999,FALSE
BNCR,BANCHARI,27.953085,77.362553,FALSE
MJNL,MAJRI NANGAL,28.011997,76.554869,FALSE
DSPT,DANISHPET,11.85891916,78.13825634,FALSE
SHLK,SHOLAKA,27.973644,77.360583,FALSE
PWL,PALWAL,28.151841,77.342232,FALSE
AST,ASAOTI,28.250878,77.323569,FALSE
PYLA,PIYALA BLOCK HUT,28.288129,77.317824,FALSE
BVH,BALLABGARH,28.34086092,77.31277597,FALSE
TNT,TINNAPPATTI,11.812422,78.098803,FALSE
KPPR,KARUPPUR,11.724176,78.090379,FALSE
FDN,FARIDABAD NEW TOWN,28.376248,77.309368,FALSE
TKDC,TUGLAKABAD CABIN,28.458853,77.303032,FALSE
TKD,TUGLAKABAD,28.511963,77.294046,FALSE
MIN,Mihinpurwa,28.02734412,81.38446715,FALSE
MME,Mul Marora,20.053466,79.658279,FALSE
MDPB,MADHOPUR PUNJAB,32.359168,75.594728,FALSE
GILA,GHIALA,32.151615,75.643939,FALSE
MEX,MUKERIAN,31.941873,75.611838,FALSE
MLC,MALKISAR,28.654232,73.862645,FALSE
KVJ,KESHAVGANJ,24.856164,73.071329,FALSE
NEMA,Nema Halt,25.40959229,85.07224851,FALSE
MV,MAYILADUTURAI JN,11.095237,79.62868,TRUE
NILE,NIMTITA,24.625338,88.00764,FALSE
BLRD,BALA ROAD,22.80462,71.703754,FALSE
MRTY,MURTI,18.681887,76.591573,FALSE
MCJ,MANJATTIDAL,10.792057,78.731401,FALSE
VG,VIRAMGAM JN,23.129098,72.052968,TRUE
RHNE,ROHINI,20.36287145,74.85980072,FALSE
XSK,SOKALI,23.10318792,72.09033854,FALSE
JKA,JAKHVADA,23.08720761,72.13538132,FALSE
VCN,VIROCHANNAGAR,23.07848423,72.19618361,FALSE
TGR2,BLOCK AND CATCH SIDING CABINE NO.2,19.701406,73.499954,FALSE
MZH,MAUHARI,23.118661,81.769465,FALSE
MVD,MULVAD,16.620372,75.746926,FALSE
NDV,NIDVANDA,13.24514195,77.27312551,FALSE
CE,CHHARODI,23.04912352,72.25091861,FALSE
MRHA,Murahara,24.91338044,86.93452611,FALSE
WSE,VASAN IYAWA,23.02655761,72.31312501,FALSE
NANR,Naranpur,21.617209,85.637868,FALSE
SAU,SANAND,23.02421582,72.38474947,FALSE
GGM,GORA GHUMA,23.038848,72.454405,FALSE
ABD,AMBLI ROAD,23.05437,72.494044,FALSE
CLDY,CHANDLODIYA,23.074516,72.543606,FALSE
